     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    831488,        39,         0,    62.9,chromobius,0dfcdd01ff4b129ab320feaad1507a83a0f4fb7df5fe137633177dbc129fb064,"{""d"":9,""p"":0.0002592943797404667,""r"":36}",
   2331648,        26,         0,   119.7,chromobius,b5851194cf290fd709500745feca8dc49bcfa22d4359a14ae15a712ab4fa5c35,"{""d"":9,""p"":0.00016102620275609394,""r"":36}",
    223232,        28,         0,    22.9,chromobius,742af1cb29ef6ea93558332c302ac2b3ef6b21d1638a1ee669c7704ffb700372,"{""d"":9,""p"":0.0003562247890262444,""r"":36}",
   2191360,        33,         0,   119.8,chromobius,6687fea3cc864593b490e109dc3cba5edc69f7a41cc6c37a5e4e634b7332917b,"{""d"":9,""p"":0.00018873918221350977,""r"":36}",
   1461103,        82,         0,    20.5,chromobius,d89637c9180c53cca4dbdfc28780b8f33189e70b9b7c32c384aa6b9f31232628,"{""d"":7,""p"":0.00011721022975334806,""r"":28}",
       273,         0,         0,   0.036,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.132,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.130,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.126,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         1,         0,   0.119,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.126,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.122,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      1024,         0,         0,   0.126,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
      2048,         0,         0,   0.264,chromobius,6d41e118d1a362c7e7053d396bba9ba23f4a95e7f59e9b24df6c614891a07073,"{""d"":9,""p"":0.00041753189365604,""r"":36}",
