     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     16384,        62,         0,   0.154,chromobius,4282ad35409a1af9cea79974b30708f9311750ee1a8e5529fbf9c3192aa24de6,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     25600,        31,         0,   0.147,chromobius,9985b576a5c2d5b2050e38c2cc1bd81575ebe2bce730d2e8f85b24b16235651a,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     11264,        95,         0,   0.155,chromobius,78637f88b424613574f5c4dd12f9af8eefddde555645e81b6d33e649be2dea89,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     18432,        54,         0,   0.151,chromobius,97dbd1d0e0e2c9e26cd110c2ba602f4ab9a44065bbc72571a65e53a71adf7e79,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      9216,       103,         0,   0.151,chromobius,d247d66482da962abba02ce32391023cbb0548cab6180fc26263edf634c34c12,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     32768,        55,         0,   0.208,chromobius,d8e9d71d34c1975987958678e3f1f0e3e71cc28c2ad46a8ac275d9b67ca6b78b,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     51200,        20,         0,   0.204,chromobius,8d50491420beed2346c615e1e9140d4075f738a553302b3c3e708d89e334fb1c,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     64512,        18,         0,   0.206,chromobius,f41f237c719f80b72a98cb8d8743e6fc55971f8e64a190a86b32a0433a5ec10f,"{""d"":5,""p"":0.0001,""r"":20}",
     28672,        66,         0,   0.205,chromobius,79cf4b018da959f958f81e40242b2dc54ae663a57fa0e453f60d5a1c9171e298,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     41984,        39,         0,   0.205,chromobius,a8578ec9fec37e078263c0612738a66d82b8dd5557f5c6061b0a6eedd5a602cd,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     57344,        27,         0,   0.206,chromobius,d10e41061ada3165b92a471c0f58913bd6be0ef4b3603c7c73c7a2f9dbc1cc4b,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     19456,       115,         0,   0.212,chromobius,9b65eef54a31c278bbdd937ed4d102b3bedba3a1f5f07857b31b35c179dcab7b,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     37888,        49,         0,   0.205,chromobius,9985b576a5c2d5b2050e38c2cc1bd81575ebe2bce730d2e8f85b24b16235651a,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     22528,       109,         0,   0.214,chromobius,4282ad35409a1af9cea79974b30708f9311750ee1a8e5529fbf9c3192aa24de6,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     16384,       134,         0,   0.216,chromobius,78637f88b424613574f5c4dd12f9af8eefddde555645e81b6d33e649be2dea89,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     25600,        83,         0,   0.210,chromobius,97dbd1d0e0e2c9e26cd110c2ba602f4ab9a44065bbc72571a65e53a71adf7e79,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     13312,       168,         0,   0.219,chromobius,d247d66482da962abba02ce32391023cbb0548cab6180fc26263edf634c34c12,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     48128,        77,         0,   0.290,chromobius,d8e9d71d34c1975987958678e3f1f0e3e71cc28c2ad46a8ac275d9b67ca6b78b,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     72704,        61,         0,   0.287,chromobius,8d50491420beed2346c615e1e9140d4075f738a553302b3c3e708d89e334fb1c,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     92160,        37,         0,   0.287,chromobius,f41f237c719f80b72a98cb8d8743e6fc55971f8e64a190a86b32a0433a5ec10f,"{""d"":5,""p"":0.0001,""r"":20}",
     41984,        93,         0,   0.291,chromobius,79cf4b018da959f958f81e40242b2dc54ae663a57fa0e453f60d5a1c9171e298,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     62464,        55,         0,   0.287,chromobius,a8578ec9fec37e078263c0612738a66d82b8dd5557f5c6061b0a6eedd5a602cd,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     26624,       167,         0,   0.288,chromobius,9b65eef54a31c278bbdd937ed4d102b3bedba3a1f5f07857b31b35c179dcab7b,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     81920,        35,         0,   0.286,chromobius,d10e41061ada3165b92a471c0f58913bd6be0ef4b3603c7c73c7a2f9dbc1cc4b,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     53248,        59,         0,   0.288,chromobius,9985b576a5c2d5b2050e38c2cc1bd81575ebe2bce730d2e8f85b24b16235651a,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     30720,       164,         0,   0.292,chromobius,4282ad35409a1af9cea79974b30708f9311750ee1a8e5529fbf9c3192aa24de6,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     22528,       200,         0,   0.293,chromobius,78637f88b424613574f5c4dd12f9af8eefddde555645e81b6d33e649be2dea89,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     35840,       118,         0,   0.288,chromobius,97dbd1d0e0e2c9e26cd110c2ba602f4ab9a44065bbc72571a65e53a71adf7e79,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     18432,       229,         0,   0.290,chromobius,d247d66482da962abba02ce32391023cbb0548cab6180fc26263edf634c34c12,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
    102400,        72,         0,   0.403,chromobius,8d50491420beed2346c615e1e9140d4075f738a553302b3c3e708d89e334fb1c,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
    131072,        46,         0,   0.399,chromobius,f41f237c719f80b72a98cb8d8743e6fc55971f8e64a190a86b32a0433a5ec10f,"{""d"":5,""p"":0.0001,""r"":20}",
     66560,       107,         0,   0.407,chromobius,d8e9d71d34c1975987958678e3f1f0e3e71cc28c2ad46a8ac275d9b67ca6b78b,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     58368,       129,         0,   0.402,chromobius,79cf4b018da959f958f81e40242b2dc54ae663a57fa0e453f60d5a1c9171e298,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     86016,        74,         0,   0.400,chromobius,a8578ec9fec37e078263c0612738a66d82b8dd5557f5c6061b0a6eedd5a602cd,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
    115712,        54,         0,   0.400,chromobius,d10e41061ada3165b92a471c0f58913bd6be0ef4b3603c7c73c7a2f9dbc1cc4b,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     76800,        90,         0,   0.401,chromobius,9985b576a5c2d5b2050e38c2cc1bd81575ebe2bce730d2e8f85b24b16235651a,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     37888,       211,         0,   0.414,chromobius,9b65eef54a31c278bbdd937ed4d102b3bedba3a1f5f07857b31b35c179dcab7b,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     44032,       219,         0,   0.412,chromobius,4282ad35409a1af9cea79974b30708f9311750ee1a8e5529fbf9c3192aa24de6,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     31744,       290,         0,   0.413,chromobius,78637f88b424613574f5c4dd12f9af8eefddde555645e81b6d33e649be2dea89,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     50176,       163,         0,   0.406,chromobius,97dbd1d0e0e2c9e26cd110c2ba602f4ab9a44065bbc72571a65e53a71adf7e79,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     26624,       296,         0,   0.409,chromobius,d247d66482da962abba02ce32391023cbb0548cab6180fc26263edf634c34c12,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
    184320,        56,         0,   0.560,chromobius,f41f237c719f80b72a98cb8d8743e6fc55971f8e64a190a86b32a0433a5ec10f,"{""d"":5,""p"":0.0001,""r"":20}",
    143360,        91,         0,   0.562,chromobius,8d50491420beed2346c615e1e9140d4075f738a553302b3c3e708d89e334fb1c,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     93184,       161,         0,   0.567,chromobius,d8e9d71d34c1975987958678e3f1f0e3e71cc28c2ad46a8ac275d9b67ca6b78b,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
    118784,       103,         0,   0.562,chromobius,a8578ec9fec37e078263c0612738a66d82b8dd5557f5c6061b0a6eedd5a602cd,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     81920,       195,         0,   0.566,chromobius,79cf4b018da959f958f81e40242b2dc54ae663a57fa0e453f60d5a1c9171e298,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
    163840,        82,         0,   0.561,chromobius,d10e41061ada3165b92a471c0f58913bd6be0ef4b3603c7c73c7a2f9dbc1cc4b,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
