     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      4096,        22,         0,   0.034,chromobius,10e865bc5c1f921bbf9a37aa02b9067117eef7c00f3793c7b1fd57f3767d07d1,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      2048,        42,         0,   0.034,chromobius,8bb8d5c754a5722a56707218f52487fc1cf0012b330f6f6f15814cf945e37582,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      2048,        45,         0,   0.033,chromobius,85e247ca9db882fc7d79348165718f0925df866fad4e93a8414abc9526525067,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      8192,        15,         0,   0.039,chromobius,11571ef97b5bb15de06366ca20660b2d546992cdbd601a0e94f648feeb6b2cb9,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     12288,        14,         0,   0.038,chromobius,7b8a0c103cc4c9a69c0591e728f476337ef38e5714779c79a11bd0912526afeb,"{""d"":5,""p"":0.0001,""r"":20}",
     10240,        11,         0,   0.041,chromobius,8f4cc7a096c8acf5a76ff25c6e12a2ebe0b564466a81acee7899b239c794c992,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      7168,        17,         0,   0.039,chromobius,4f0061d2caa5545d7cfe783ece91150749fbc62393ce2785b3bbc8b84bf2fb32,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      6144,        28,         0,   0.045,chromobius,2eaa717a1b5bcc3576aa4c528abf952c84fa69233736adb6480dc7dd20943b85,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      5120,        17,         0,   0.038,chromobius,ba151ac3312a4242c61398eaaa047994cd226a8759fbbfc30de42d3418fc9725,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      8192,        11,         0,   0.039,chromobius,ea759473ddebb23b264020163b3f9e1ba05e844b0e7c802d13bb01818d3815cd,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      4096,        26,         0,   0.040,chromobius,abedb71b789e2c4e68195b54dd10a580b8f7d80e474a5299c7c7ce3bf1880293,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      3072,        41,         0,   0.042,chromobius,8bb8d5c754a5722a56707218f52487fc1cf0012b330f6f6f15814cf945e37582,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,        25,         0,   0.043,chromobius,10e865bc5c1f921bbf9a37aa02b9067117eef7c00f3793c7b1fd57f3767d07d1,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      4096,        46,         0,   0.047,chromobius,1271a126ae04d99e2c90d97be8e1f72d45e1f6f4033fb10134ee89b98e78bc95,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      3072,        50,         0,   0.049,chromobius,85e247ca9db882fc7d79348165718f0925df866fad4e93a8414abc9526525067,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     11264,        22,         0,   0.055,chromobius,11571ef97b5bb15de06366ca20660b2d546992cdbd601a0e94f648feeb6b2cb9,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     13312,         8,         0,   0.054,chromobius,7b8a0c103cc4c9a69c0591e728f476337ef38e5714779c79a11bd0912526afeb,"{""d"":5,""p"":0.0001,""r"":20}",
      9216,        21,         0,   0.054,chromobius,4f0061d2caa5545d7cfe783ece91150749fbc62393ce2785b3bbc8b84bf2fb32,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     11264,        12,         0,   0.058,chromobius,8f4cc7a096c8acf5a76ff25c6e12a2ebe0b564466a81acee7899b239c794c992,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      7168,        32,         0,   0.056,chromobius,2eaa717a1b5bcc3576aa4c528abf952c84fa69233736adb6480dc7dd20943b85,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      8192,        30,         0,   0.056,chromobius,ba151ac3312a4242c61398eaaa047994cd226a8759fbbfc30de42d3418fc9725,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     11264,        12,         0,   0.060,chromobius,ea759473ddebb23b264020163b3f9e1ba05e844b0e7c802d13bb01818d3815cd,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      5120,        37,         0,   0.060,chromobius,abedb71b789e2c4e68195b54dd10a580b8f7d80e474a5299c7c7ce3bf1880293,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      4096,        65,         0,   0.059,chromobius,8bb8d5c754a5722a56707218f52487fc1cf0012b330f6f6f15814cf945e37582,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,        48,         0,   0.060,chromobius,1271a126ae04d99e2c90d97be8e1f72d45e1f6f4033fb10134ee89b98e78bc95,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      7168,        31,         0,   0.062,chromobius,10e865bc5c1f921bbf9a37aa02b9067117eef7c00f3793c7b1fd57f3767d07d1,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      4096,        88,         0,   0.070,chromobius,85e247ca9db882fc7d79348165718f0925df866fad4e93a8414abc9526525067,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     22528,        18,         0,   0.074,chromobius,7b8a0c103cc4c9a69c0591e728f476337ef38e5714779c79a11bd0912526afeb,"{""d"":5,""p"":0.0001,""r"":20}",
     15360,        32,         0,   0.075,chromobius,11571ef97b5bb15de06366ca20660b2d546992cdbd601a0e94f648feeb6b2cb9,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     18432,        18,         0,   0.074,chromobius,8f4cc7a096c8acf5a76ff25c6e12a2ebe0b564466a81acee7899b239c794c992,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     13312,        30,         0,   0.078,chromobius,4f0061d2caa5545d7cfe783ece91150749fbc62393ce2785b3bbc8b84bf2fb32,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      9216,        30,         0,   0.074,chromobius,ba151ac3312a4242c61398eaaa047994cd226a8759fbbfc30de42d3418fc9725,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     10240,        36,         0,   0.078,chromobius,2eaa717a1b5bcc3576aa4c528abf952c84fa69233736adb6480dc7dd20943b85,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     17408,        20,         0,   0.075,chromobius,ea759473ddebb23b264020163b3f9e1ba05e844b0e7c802d13bb01818d3815cd,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      7168,        56,         0,   0.084,chromobius,abedb71b789e2c4e68195b54dd10a580b8f7d80e474a5299c7c7ce3bf1880293,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      9216,        63,         0,   0.081,chromobius,10e865bc5c1f921bbf9a37aa02b9067117eef7c00f3793c7b1fd57f3767d07d1,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      7168,        81,         0,   0.082,chromobius,1271a126ae04d99e2c90d97be8e1f72d45e1f6f4033fb10134ee89b98e78bc95,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      6144,        77,         0,   0.088,chromobius,8bb8d5c754a5722a56707218f52487fc1cf0012b330f6f6f15814cf945e37582,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,       113,         0,   0.088,chromobius,85e247ca9db882fc7d79348165718f0925df866fad4e93a8414abc9526525067,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     21504,        43,         0,   0.107,chromobius,11571ef97b5bb15de06366ca20660b2d546992cdbd601a0e94f648feeb6b2cb9,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     31744,        22,         0,   0.107,chromobius,7b8a0c103cc4c9a69c0591e728f476337ef38e5714779c79a11bd0912526afeb,"{""d"":5,""p"":0.0001,""r"":20}",
     24576,        20,         0,   0.107,chromobius,8f4cc7a096c8acf5a76ff25c6e12a2ebe0b564466a81acee7899b239c794c992,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     18432,        49,         0,   0.107,chromobius,4f0061d2caa5545d7cfe783ece91150749fbc62393ce2785b3bbc8b84bf2fb32,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     14336,        88,         0,   0.109,chromobius,2eaa717a1b5bcc3576aa4c528abf952c84fa69233736adb6480dc7dd20943b85,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     16384,        43,         0,   0.111,chromobius,ba151ac3312a4242c61398eaaa047994cd226a8759fbbfc30de42d3418fc9725,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     24576,        24,         0,   0.108,chromobius,ea759473ddebb23b264020163b3f9e1ba05e844b0e7c802d13bb01818d3815cd,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     12288,        59,         0,   0.105,chromobius,10e865bc5c1f921bbf9a37aa02b9067117eef7c00f3793c7b1fd57f3767d07d1,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      9216,       100,         0,   0.108,chromobius,1271a126ae04d99e2c90d97be8e1f72d45e1f6f4033fb10134ee89b98e78bc95,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
